timestamp,zone_id,temp_C,CO_ppm,CH4_pct,CO2_pct,O2_pct,air_temp_C,RH_pct,rain_mm,wind_ms,thermal_index,confirmed_event
2026-09-10 02:20:00,A,36.74,8.9,5.876,19.079,12.467,28.3,81.0,0.0,1.47,0.231,0
2026-09-10 02:30:00,A,36.82,8.48,5.616,18.656,12.175,28.22,78.2,0.0,0.78,0.222,0
2026-09-10 02:40:00,A,36.69,7.13,6.036,18.278,12.432,28.65,78.0,0.0,2.03,0.196,0
2026-09-10 02:50:00,A,36.91,7.0,5.695,17.95,11.997,28.48,79.4,0.0,1.01,0.197,0
2026-09-10 03:00:00,A,36.51,7.58,5.824,18.437,12.551,28.0,81.0,0.0,2.06,0.218,0
2026-09-10 03:10:00,A,36.72,7.56,5.425,19.32,12.621,28.78,78.8,0.0,2.3,0.216,0
2026-09-10 03:20:00,A,37.42,5.49,5.941,19.05,12.402,29.1,79.8,0.0,1.81,0.224,0
2026-09-10 03:30:00,A,36.76,8.02,5.833,18.41,11.985,28.52,79.5,0.0,1.64,0.191,0
2026-09-10 03:40:00,A,37.68,7.94,6.198,17.784,12.539,29.16,79.4,0.0,1.6,0.231,0
2026-09-10 03:50:00,A,37.13,8.51,5.921,18.767,12.399,29.27,77.2,0.0,2.32,0.23,0
2026-09-10 04:00:00,A,36.7,4.97,5.585,17.808,12.495,29.07,76.8,0.0,1.75,0.207,0
2026-09-10 04:10:00,A,37.11,10.45,5.439,18.059,12.108,28.86,75.8,0.0,1.1,0.188,0
2026-09-10 04:20:00,A,37.27,8.49,6.232,19.762,12.45,28.73,75.8,0.0,1.82,0.23,0
2026-09-10 04:30:00,A,37.46,5.19,5.833,18.06,12.321,28.86,74.8,0.0,1.66,0.193,0
2026-09-10 04:40:00,A,37.09,8.22,5.943,18.299,12.281,28.83,75.3,0.0,1.56,0.217,0
2026-09-10 04:50:00,A,36.78,8.0,5.587,18.181,12.33,29.9,74.2,0.0,2.82,0.2,0
2026-09-10 05:00:00,A,37.11,6.14,5.91,18.926,12.812,29.58,73.3,0.0,1.15,0.185,0
2026-09-10 05:10:00,A,37.42,6.37,5.563,18.751,12.907,28.81,71.1,0.0,1.5,0.248,0
2026-09-10 05:20:00,A,37.35,5.18,5.52,18.071,12.59,29.85,74.2,0.0,1.61,0.251,0
2026-09-10 05:30:00,A,37.11,7.39,5.622,18.75,12.62,29.46,73.6,0.0,2.63,0.241,0
2026-09-10 05:40:00,A,37.24,7.55,5.636,18.013,12.484,29.44,73.9,0.0,1.91,0.193,0
2026-09-10 05:50:00,A,38.29,7.12,5.832,18.358,12.946,30.53,72.6,0.0,2.85,0.247,0
2026-09-10 06:00:00,A,37.94,5.93,5.738,18.822,12.727,30.6,71.4,0.0,1.8,0.221,0
2026-09-10 06:10:00,A,37.93,7.12,5.685,18.265,12.121,30.61,69.9,0.0,1.22,0.21,0
2026-09-10 06:20:00,A,37.85,6.61,5.646,17.864,12.495,30.6,69.4,0.0,1.42,0.237,0
2026-09-10 06:30:00,A,37.4,5.8,5.495,19.771,12.652,30.6,68.8,0.0,2.28,0.211,0
2026-09-10 06:40:00,A,37.43,8.24,5.596,18.878,12.416,31.03,69.9,0.0,1.89,0.231,0
2026-09-10 06:50:00,A,37.36,7.31,5.756,19.127,12.455,30.33,70.7,0.0,2.04,0.202,0
2026-09-10 07:00:00,A,38.06,7.75,5.694,17.759,12.402,31.36,68.1,0.0,2.68,0.217,0
2026-09-10 07:10:00,A,38.3,4.75,5.954,19.258,12.738,31.73,66.6,0.0,1.84,0.211,0
2026-09-10 07:20:00,A,37.65,4.98,6.111,19.007,12.811,31.09,69.0,0.0,1.68,0.224,0
2026-09-10 07:30:00,A,38.24,7.56,5.908,18.288,12.406,31.34,67.3,0.0,1.55,0.2,0
2026-09-10 07:40:00,A,38.61,7.34,6.017,18.406,11.808,31.29,67.2,0.0,1.99,0.244,0
2026-09-10 07:50:00,A,38.07,7.06,5.657,18.736,12.369,31.81,67.5,0.0,1.47,0.219,0
2026-09-10 08:00:00,A,38.08,8.41,5.917,18.448,12.716,31.62,64.8,0.0,1.62,0.226,0
2026-09-10 08:10:00,A,38.99,7.06,5.692,18.103,12.557,32.12,61.7,0.0,2.78,0.224,0
2026-09-10 08:20:00,A,38.56,7.95,5.91,19.463,12.735,31.85,61.3,0.0,1.1,0.225,0
2026-09-10 08:30:00,A,38.44,6.15,5.829,18.502,12.736,32.69,63.4,0.0,1.77,0.221,0
2026-09-10 08:40:00,A,38.36,6.94,5.609,19.399,12.969,33.17,62.7,0.0,1.5,0.216,0
2026-09-10 08:50:00,A,38.73,6.58,5.946,19.715,12.8,31.98,61.3,0.0,1.52,0.231,0
2026-09-10 09:00:00,A,38.98,4.97,5.981,18.688,12.105,32.34,60.6,0.0,2.15,0.211,0
2026-09-10 09:10:00,A,38.64,8.26,5.891,18.655,12.735,32.74,61.1,0.0,1.34,0.203,0
2026-09-10 09:20:00,A,38.46,8.54,5.676,18.925,12.311,32.63,60.7,0.0,2.28,0.226,0
2026-09-10 09:30:00,A,38.4,7.31,5.94,18.768,12.669,32.43,62.7,0.0,1.03,0.211,0
2026-09-10 09:40:00,A,39.17,6.37,5.609,18.71,12.668,33.15,61.0,0.0,1.87,0.222,0
2026-09-10 09:50:00,A,39.47,6.34,5.97,18.844,12.517,33.08,58.9,0.0,1.94,0.219,0
2026-09-10 10:00:00,A,38.56,9.1,5.587,17.996,12.327,33.35,60.0,0.0,2.23,0.242,0
2026-09-10 10:10:00,A,38.84,6.44,5.835,18.506,12.519,32.78,59.6,0.0,1.38,0.216,0
2026-09-10 10:20:00,A,39.26,7.19,5.934,18.919,12.731,33.81,58.8,0.0,1.92,0.246,0
2026-09-10 10:30:00,A,39.03,6.62,5.809,18.368,12.486,33.54,59.8,0.0,1.4,0.22,0
2026-09-10 10:40:00,A,38.91,4.96,5.921,17.927,12.572,33.39,57.9,0.0,2.33,0.197,0
2026-09-10 10:50:00,A,38.79,5.16,5.887,17.91,12.293,34.05,58.4,0.0,0.99,0.212,0
2026-09-10 11:00:00,A,39.33,7.94,5.515,18.297,12.63,34.35,54.1,0.0,1.75,0.214,0
2026-09-10 11:10:00,A,39.66,8.04,5.683,17.819,12.075,34.42,57.3,0.0,1.4,0.232,0
2026-09-10 11:20:00,A,38.95,5.49,5.827,18.641,12.593,34.07,58.3,0.0,1.87,0.249,0
2026-09-10 11:30:00,A,39.36,4.92,5.832,18.706,12.184,34.07,58.3,0.0,2.28,0.201,0
2026-09-10 11:40:00,A,39.45,9.75,5.653,19.303,12.615,33.89,52.8,0.0,2.02,0.198,0
2026-09-10 11:50:00,A,39.39,6.24,5.846,18.505,12.14,34.27,57.6,0.0,1.37,0.214,0
2026-09-10 12:00:00,A,39.36,5.22,5.515,18.177,12.648,33.97,56.4,0.0,2.14,0.22,0
2026-09-10 12:10:00,A,39.11,5.62,5.761,18.407,12.492,33.51,53.6,0.0,2.16,0.201,0
2026-09-10 12:20:00,A,39.38,7.15,5.542,19.108,12.474,33.83,57.2,0.0,1.92,0.213,0
2026-09-10 12:30:00,A,39.67,8.86,5.899,18.108,12.791,34.76,55.5,0.0,2.3,0.217,0
2026-09-10 12:40:00,A,39.6,7.57,5.749,19.191,12.248,33.87,56.9,0.0,1.36,0.232,0
2026-09-10 12:50:00,A,39.58,7.15,5.464,18.021,12.383,33.47,56.2,0.0,1.58,0.226,0
2026-09-10 13:00:00,A,39.7,6.96,6.079,17.092,11.935,34.77,55.5,0.0,1.61,0.223,0
2026-09-10 13:10:00,A,39.76,9.23,5.982,17.743,12.414,34.11,54.2,0.0,2.65,0.212,0
2026-09-10 13:20:00,A,38.78,6.08,5.627,18.786,12.204,34.45,53.7,0.0,1.82,0.224,0
2026-09-10 13:30:00,A,39.74,7.23,6.007,18.882,12.855,33.95,52.5,0.0,2.23,0.21,0
2026-09-10 13:40:00,A,39.22,4.61,5.674,18.158,12.542,33.38,56.3,0.0,2.17,0.253,0
2026-09-10 13:50:00,A,38.71,7.57,5.669,17.87,12.003,34.48,55.7,0.0,1.39,0.224,0
2026-09-10 14:00:00,A,39.31,6.35,5.606,19.24,12.526,34.43,54.7,0.0,2.33,0.207,0
2026-09-10 14:10:00,A,39.32,7.16,5.633,18.488,13.103,33.34,54.8,0.0,2.6,0.213,0
2026-09-10 14:20:00,A,39.71,6.59,5.968,18.99,12.773,34.49,57.9,0.0,1.78,0.195,0
2026-09-10 14:30:00,A,39.34,7.64,5.821,18.706,12.473,34.04,53.3,0.0,2.02,0.234,0
2026-09-10 14:40:00,A,39.19,7.89,5.957,18.552,12.809,34.47,59.3,0.0,2.08,0.22,0
2026-09-10 14:50:00,A,39.96,7.25,5.986,17.394,12.579,34.07,55.0,0.0,2.22,0.227,0
2026-09-10 15:00:00,A,38.88,8.01,5.799,19.005,12.523,33.15,56.5,0.0,1.86,0.222,0
2026-09-10 15:10:00,A,38.49,7.44,5.925,18.845,12.442,34.17,56.1,0.0,1.76,0.223,0
2026-09-10 15:20:00,A,38.53,6.05,5.833,18.799,12.118,33.0,59.3,0.0,2.11,0.232,0
2026-09-10 15:30:00,A,39.07,7.23,5.554,19.269,12.898,33.83,58.5,0.0,1.09,0.23,0
2026-09-10 15:40:00,A,39.24,6.9,6.42,18.81,12.596,34.11,58.5,0.0,2.45,0.231,0
2026-09-10 15:50:00,A,38.86,5.43,5.356,17.32,12.272,33.55,59.8,0.0,2.42,0.204,0
2026-09-10 16:00:00,A,38.47,6.76,5.784,18.137,12.299,32.95,60.3,0.0,1.7,0.221,0
2026-09-10 16:10:00,A,39.62,7.14,5.674,19.166,12.776,33.69,57.6,0.0,2.74,0.227,0
2026-09-10 16:20:00,A,39.02,7.24,5.481,18.339,12.409,33.23,61.1,0.0,1.61,0.228,0
2026-09-10 16:30:00,A,38.4,5.55,5.714,17.865,12.413,33.44,58.2,0.0,1.74,0.212,0
2026-09-10 16:40:00,A,38.46,8.24,6.305,17.898,12.585,32.73,59.2,0.4,1.29,0.222,0
2026-09-10 16:50:00,A,39.06,6.87,5.851,19.113,12.786,32.67,60.7,0.0,1.85,0.207,0
2026-09-10 17:00:00,A,39.1,6.13,5.661,17.786,12.723,33.09,62.3,0.0,2.97,0.219,0
2026-09-10 17:10:00,A,38.87,4.67,5.977,18.738,12.608,32.83,63.1,0.11,1.71,0.2,0
2026-09-10 17:20:00,A,39.25,7.67,6.023,18.564,13.037,32.69,61.8,0.0,2.46,0.213,0
2026-09-10 17:30:00,A,38.41,8.74,5.787,18.611,12.583,32.59,61.8,0.0,1.86,0.223,0
2026-09-10 17:40:00,A,38.4,5.95,6.057,19.172,12.453,31.94,61.8,0.0,1.52,0.225,0
2026-09-10 17:50:00,A,38.69,8.35,6.211,18.984,12.331,32.27,65.3,0.0,1.76,0.192,0
2026-09-10 18:00:00,A,37.9,5.95,5.757,18.582,12.066,31.28,67.4,0.0,2.03,0.236,0
2026-09-10 18:10:00,A,38.72,7.7,5.483,18.65,12.566,31.84,66.0,0.0,1.3,0.221,0
2026-09-10 18:20:00,A,37.73,7.51,5.454,18.345,11.969,31.11,65.0,0.0,1.75,0.223,0
2026-09-10 18:30:00,A,37.95,4.65,5.785,18.307,12.389,31.44,65.5,0.0,1.48,0.235,0
2026-09-10 18:40:00,A,38.71,8.61,5.646,18.148,12.69,31.26,66.6,0.0,1.41,0.213,0
2026-09-10 18:50:00,A,37.66,6.82,6.078,18.061,12.737,31.74,69.5,0.0,2.51,0.224,0
2026-09-10 19:00:00,A,38.3,8.88,5.848,18.961,12.83,31.48,68.9,0.0,1.92,0.226,0
2026-09-10 19:10:00,A,38.11,4.46,6.24,18.354,13.032,31.09,66.5,0.0,1.44,0.212,0
2026-09-10 19:20:00,A,38.25,4.65,5.856,18.374,12.563,30.35,68.2,0.0,1.24,0.207,0
2026-09-10 19:30:00,A,37.57,7.49,5.784,18.236,12.292,30.58,71.3,0.0,2.69,0.23,0
2026-09-10 19:40:00,A,37.08,5.71,6.118,18.659,12.274,29.86,69.1,0.0,1.6,0.231,0
2026-09-10 19:50:00,A,37.74,7.81,5.998,18.994,12.923,30.6,71.1,0.0,1.74,0.218,0
2026-09-10 20:00:00,A,37.7,5.36,5.603,18.639,12.787,30.21,68.9,0.0,1.62,0.233,0
2026-09-10 20:10:00,A,36.95,7.34,5.972,17.975,12.242,30.43,70.3,0.0,1.59,0.212,0
2026-09-10 20:20:00,A,37.42,5.35,5.927,19.12,12.327,29.75,72.0,0.0,1.78,0.229,0
2026-09-10 20:30:00,A,37.94,8.46,5.842,19.168,12.543,29.9,72.7,0.0,1.38,0.234,0
2026-09-10 20:40:00,A,37.5,5.85,5.957,18.801,12.634,30.04,74.7,0.0,1.69,0.187,0
2026-09-10 20:50:00,A,37.62,6.36,6.166,17.859,12.308,29.82,73.1,0.0,2.25,0.205,0
2026-09-10 21:00:00,A,37.49,8.46,5.613,18.753,12.026,28.81,75.7,0.0,2.67,0.248,0
2026-09-10 21:10:00,A,37.32,5.55,5.82,18.394,12.736,29.41,74.9,0.0,2.57,0.246,0
2026-09-10 21:20:00,A,36.72,9.46,5.829,18.543,12.694,29.02,76.0,0.0,1.17,0.212,0
2026-09-10 21:30:00,A,37.39,7.38,6.135,18.56,12.716,29.07,70.0,0.0,1.16,0.219,0
2026-09-10 21:40:00,A,36.9,6.66,5.895,18.161,12.564,29.23,75.3,0.0,1.86,0.23,0
2026-09-10 21:50:00,A,37.22,7.05,5.568,18.414,12.391,28.88,78.0,0.0,1.94,0.223,0
2026-09-10 22:00:00,A,36.98,6.89,5.681,19.014,12.892,28.72,75.3,0.0,2.08,0.229,0
2026-09-10 22:10:00,A,37.02,6.35,5.751,18.316,12.454,29.14,77.2,0.0,1.55,0.205,0
2026-09-10 22:20:00,A,37.32,7.33,5.534,18.387,12.264,28.38,76.0,0.0,2.03,0.203,0
2026-09-10 22:30:00,A,37.65,6.38,5.974,18.489,12.63,28.71,77.7,0.0,1.48,0.236,0
2026-09-10 22:40:00,A,36.94,7.28,6.095,18.586,12.753,28.26,76.7,0.0,1.28,0.211,0
2026-09-10 22:50:00,A,36.3,5.57,5.945,19.041,12.408,28.24,78.4,0.0,2.44,0.192,0
2026-09-10 23:00:00,A,36.6,7.31,5.771,17.364,12.264,28.27,80.3,0.0,0.89,0.226,0
2026-09-10 23:10:00,A,36.94,7.38,5.577,17.936,12.529,28.09,82.1,0.0,1.53,0.211,0
2026-09-10 23:20:00,A,36.72,5.43,5.847,17.941,12.476,28.47,81.0,0.0,1.96,0.228,0
2026-09-10 23:30:00,A,36.74,5.86,5.973,19.47,12.435,28.25,81.8,0.0,2.17,0.204,0
2026-09-10 23:40:00,A,36.68,7.31,5.876,18.087,12.507,27.8,79.3,0.0,1.93,0.222,0
2026-09-10 23:50:00,A,37.06,5.24,5.95,18.642,12.776,27.77,80.8,0.0,1.49,0.196,0
2026-09-11 00:00:00,A,36.77,7.8,5.575,17.841,12.455,27.93,81.0,0.0,1.4,0.198,0
2026-09-11 00:10:00,A,36.71,7.17,6.08,18.313,12.713,28.8,81.1,0.0,1.98,0.218,0
2026-09-11 00:20:00,A,37.04,6.78,5.647,18.05,12.575,27.93,78.7,0.0,1.92,0.204,0
2026-09-11 00:30:00,A,36.69,6.68,5.76,17.959,12.851,28.19,79.8,0.0,2.07,0.216,0
2026-09-11 00:40:00,A,36.55,7.12,6.115,18.336,12.702,27.85,81.5,0.0,1.74,0.213,0
2026-09-11 00:50:00,A,36.17,7.66,5.5,18.757,12.722,27.92,81.8,0.0,1.77,0.243,0
2026-09-11 01:00:00,A,35.94,7.93,6.231,18.454,12.686,27.86,79.8,0.0,1.88,0.21,0
2026-09-11 01:10:00,A,36.08,7.06,5.647,17.937,11.74,27.41,80.9,0.0,1.26,0.217,0
2026-09-11 01:20:00,A,36.84,7.76,6.195,19.045,12.745,28.46,80.8,0.0,2.11,0.209,0
2026-09-11 01:30:00,A,36.72,7.98,5.593,18.988,12.369,27.49,80.8,0.0,2.54,0.217,0
2026-09-11 01:40:00,A,36.75,7.99,5.713,18.485,12.454,28.15,83.2,0.0,1.44,0.236,0
2026-09-11 01:50:00,A,35.93,7.44,5.771,18.123,12.185,27.85,84.2,0.0,2.39,0.221,0
2026-09-11 02:00:00,A,37.01,6.26,5.419,18.419,11.932,27.48,80.4,0.0,1.89,0.222,0
2026-09-11 02:10:00,A,36.56,6.9,5.883,18.723,12.584,27.73,81.3,0.0,1.74,0.255,0
2026-09-11 02:20:00,A,36.84,6.37,5.657,18.245,12.533,27.53,80.8,0.0,2.19,0.214,0
2026-09-11 02:30:00,A,37.18,6.35,5.678,18.042,12.533,27.93,85.3,0.0,2.03,0.228,0
2026-09-11 02:40:00,A,37.03,5.63,5.664,18.092,12.775,28.41,77.7,0.0,2.11,0.226,0
2026-09-11 02:50:00,A,37.05,7.15,5.701,18.683,12.745,28.63,80.0,0.0,2.14,0.217,0
2026-09-11 03:00:00,A,37.06,6.9,6.042,18.793,12.292,27.86,80.4,0.0,0.84,0.23,0
2026-09-11 03:10:00,A,37.17,7.01,5.646,18.455,12.104,28.23,79.1,0.0,2.62,0.216,0
2026-09-11 03:20:00,A,36.49,7.73,6.041,18.59,12.688,28.76,79.2,0.0,1.94,0.227,0
2026-09-11 03:30:00,A,36.58,9.4,5.731,18.014,12.691,29.73,74.0,0.0,1.48,0.227,0
2026-09-11 03:40:00,A,37.57,8.29,5.913,18.861,13.139,28.75,80.3,0.0,1.83,0.211,0
2026-09-11 03:50:00,A,37.14,7.27,5.743,19.006,12.484,28.78,78.5,0.0,2.0,0.216,0
2026-09-11 04:00:00,A,37.33,7.76,5.642,18.041,13.185,28.35,74.2,0.0,1.18,0.219,0
2026-09-11 04:10:00,A,37.11,7.6,6.173,18.742,12.481,28.3,76.0,0.0,2.27,0.227,0
2026-09-11 04:20:00,A,36.9,6.89,5.802,18.532,12.342,28.68,75.7,0.0,2.03,0.223,0
2026-09-11 04:30:00,A,37.27,6.57,6.145,18.747,12.692,29.28,76.9,0.0,1.64,0.217,0
2026-09-11 04:40:00,A,37.42,6.99,5.839,18.75,12.566,29.01,76.8,0.0,1.75,0.23,0
2026-09-11 04:50:00,A,37.56,6.68,5.974,18.089,12.13,29.6,71.7,0.0,2.07,0.208,0
2026-09-11 05:00:00,A,37.6,6.55,6.331,18.557,12.923,29.79,73.9,0.0,1.81,0.219,0
2026-09-11 05:10:00,A,37.28,6.86,5.392,18.599,13.025,29.14,73.7,0.0,0.84,0.182,0
2026-09-11 05:20:00,A,37.19,5.58,5.67,17.386,12.513,29.75,72.6,0.0,2.23,0.235,0
2026-09-11 05:30:00,A,36.83,5.71,6.195,17.887,12.76,29.57,72.4,0.0,1.41,0.229,0
2026-09-11 05:40:00,A,37.81,6.2,5.992,18.944,12.464,30.49,74.0,0.0,2.3,0.201,0
2026-09-11 05:50:00,A,38.33,7.9,5.632,19.15,13.254,29.85,70.8,0.0,1.17,0.213,0
2026-09-11 06:00:00,A,38.08,4.87,5.421,18.581,12.01,29.93,69.8,0.0,1.55,0.199,0
2026-09-11 06:10:00,A,37.75,4.75,5.731,18.918,12.504,30.2,74.4,0.0,1.73,0.207,0
2026-09-11 06:20:00,A,37.89,5.53,5.82,18.482,11.853,30.8,71.5,0.0,2.11,0.231,0
2026-09-11 06:30:00,A,37.46,6.93,5.822,18.187,11.956,30.61,69.4,0.0,0.97,0.216,0
2026-09-11 06:40:00,A,37.19,7.93,5.595,18.001,12.588,30.87,69.0,0.0,1.91,0.253,0
2026-09-11 06:50:00,A,37.83,6.58,5.753,18.907,12.219,30.83,64.4,0.0,1.41,0.194,0
2026-09-11 07:00:00,A,37.82,7.05,6.094,18.044,12.533,31.1,68.1,0.0,2.32,0.194,0
2026-09-11 07:10:00,A,37.78,6.41,5.956,18.085,12.954,30.83,66.8,0.0,1.77,0.214,0
2026-09-11 07:20:00,A,38.46,6.63,6.082,17.864,12.796,31.07,66.8,0.0,1.79,0.228,0
2026-09-11 07:30:00,A,37.73,5.33,5.43,18.46,12.672,31.59,65.6,0.0,1.83,0.231,0
2026-09-11 07:40:00,A,38.42,8.25,5.561,19.283,12.71,31.55,67.7,0.0,1.96,0.213,0
2026-09-11 07:50:00,A,38.29,7.71,5.975,18.892,12.234,31.99,67.0,0.0,1.73,0.215,0
2026-09-11 08:00:00,A,38.68,6.19,5.848,18.519,12.772,31.71,66.0,0.0,0.99,0.233,0
2026-09-11 08:10:00,A,38.22,6.54,5.758,18.618,12.271,31.71,63.8,0.0,1.8,0.235,0
2026-09-11 08:20:00,A,38.55,6.78,5.459,18.565,12.438,32.11,61.8,0.0,0.96,0.201,0
2026-09-11 08:30:00,A,38.92,6.37,6.071,18.539,12.763,32.41,62.3,0.0,2.19,0.221,0
2026-09-11 08:40:00,A,38.71,6.34,6.006,18.648,12.811,33.17,61.5,0.0,1.56,0.228,0
2026-09-11 08:50:00,A,38.95,7.87,5.997,18.82,12.211,32.4,62.4,0.0,2.47,0.224,0
2026-09-11 09:00:00,A,38.2,6.03,5.743,19.201,12.852,32.33,63.5,0.0,2.18,0.232,0
2026-09-11 09:10:00,A,38.66,6.29,5.714,17.818,12.808,32.65,62.9,0.0,1.52,0.226,0
2026-09-11 09:20:00,A,38.72,8.22,5.997,18.676,12.635,33.72,60.0,0.0,1.69,0.204,0
2026-09-11 09:30:00,A,39.32,8.59,6.026,18.287,12.621,32.56,59.4,0.0,1.72,0.202,0
2026-09-11 09:40:00,A,38.97,6.87,6.083,18.469,12.926,32.83,60.7,0.0,2.08,0.208,0
2026-09-11 09:50:00,A,38.68,6.37,6.114,18.048,12.635,32.65,61.2,0.0,1.88,0.224,0
2026-09-11 10:00:00,A,38.93,7.64,5.682,19.255,12.143,33.66,58.8,0.0,1.61,0.221,0
2026-09-08 10:00:00,B,40.11,6.62,6.166,19.526,12.369,33.74,58.9,0.0,1.28,0.272,0
2026-09-08 10:10:00,B,39.56,8.42,6.293,18.599,12.201,32.99,57.8,0.0,1.96,0.245,0
2026-09-08 10:20:00,B,40.08,7.62,6.061,19.358,12.213,33.19,56.4,0.0,2.23,0.243,0
2026-09-08 10:30:00,B,40.34,8.22,6.192,18.474,12.439,34.03,58.7,0.0,3.06,0.24,0
2026-09-08 10:40:00,B,40.03,7.45,5.945,19.025,12.215,34.2,55.6,0.0,1.46,0.258,0
2026-09-08 10:50:00,B,40.34,8.75,5.718,19.394,12.488,33.95,57.5,0.0,1.95,0.255,0
2026-09-08 11:00:00,B,40.1,7.42,6.287,18.519,11.892,34.01,58.6,0.0,2.08,0.257,0
2026-09-08 11:10:00,B,40.38,7.6,5.674,18.764,12.218,34.01,56.1,0.0,1.83,0.247,0
2026-09-08 11:20:00,B,40.4,7.65,5.901,18.905,12.364,34.21,54.4,0.0,1.16,0.248,0
2026-09-08 11:30:00,B,40.72,8.35,6.006,19.089,12.356,34.01,55.6,0.0,0.99,0.265,0
2026-09-08 11:40:00,B,41.0,7.23,5.882,19.255,12.05,33.69,56.8,0.0,2.0,0.258,0
2026-09-08 11:50:00,B,40.18,8.01,5.899,18.68,11.966,33.91,56.7,0.0,2.22,0.259,0
2026-09-08 12:00:00,B,41.04,8.57,6.179,19.274,12.19,34.3,52.5,0.0,2.66,0.268,0
2026-09-08 12:10:00,B,40.21,7.35,6.541,17.818,11.965,33.96,55.2,0.0,1.34,0.246,0
2026-09-08 12:20:00,B,40.25,8.56,5.863,19.478,12.158,34.94,55.5,0.0,1.8,0.258,0
2026-09-08 12:30:00,B,40.57,7.93,5.765,19.872,12.361,33.15,55.6,0.0,2.8,0.257,0
2026-09-08 12:40:00,B,40.49,8.49,6.161,18.875,12.503,34.09,55.0,0.0,1.92,0.25,0
2026-09-08 12:50:00,B,39.61,8.77,6.343,18.711,12.123,34.2,54.3,0.0,2.08,0.235,0
2026-09-08 13:00:00,B,40.85,7.93,5.778,19.428,12.772,34.72,56.4,0.0,1.96,0.244,0
2026-09-08 13:10:00,B,40.6,7.1,6.07,18.48,12.272,33.9,54.1,0.0,1.79,0.241,0
2026-09-08 13:20:00,B,40.94,9.09,6.046,19.427,12.208,34.45,52.4,0.0,3.13,0.25,0
2026-09-08 13:30:00,B,40.78,8.06,5.75,18.975,11.609,33.82,56.0,0.0,0.86,0.253,0
2026-09-08 13:40:00,B,40.19,7.63,5.807,18.812,12.382,34.97,52.1,0.0,2.23,0.222,0
2026-09-08 13:50:00,B,40.32,7.46,6.33,18.863,12.278,34.54,54.0,0.0,2.09,0.275,0
2026-09-08 14:00:00,B,40.56,7.44,6.241,18.491,12.572,34.5,56.7,0.0,2.3,0.241,0
2026-09-08 14:10:00,B,40.15,8.81,6.319,19.384,12.216,33.73,55.5,0.0,2.42,0.265,0
2026-09-08 14:20:00,B,40.86,7.63,6.085,18.197,12.546,34.56,56.3,0.0,1.33,0.253,0
2026-09-08 14:30:00,B,40.5,9.71,6.04,18.429,12.063,34.17,56.1,0.0,1.29,0.263,0
2026-09-08 14:40:00,B,40.02,8.94,6.103,19.424,12.092,34.09,55.3,0.0,2.75,0.263,0
2026-09-08 14:50:00,B,40.03,6.85,5.889,19.944,12.648,33.96,56.4,0.0,0.22,0.263,0
2026-09-08 15:00:00,B,40.9,9.23,5.93,18.274,12.145,33.18,57.7,0.0,1.39,0.247,0
2026-09-08 15:10:00,B,40.08,9.12,6.119,19.008,12.343,33.73,55.4,0.0,1.51,0.258,0
2026-09-08 15:20:00,B,40.36,6.64,6.449,18.789,12.651,33.35,56.4,0.0,1.09,0.26,0
2026-09-08 15:30:00,B,40.9,9.51,5.784,18.728,12.031,33.45,59.7,0.0,0.49,0.251,0
2026-09-08 15:40:00,B,40.07,8.61,6.352,19.119,12.426,33.2,57.5,0.0,1.79,0.22,0
2026-09-08 15:50:00,B,39.79,7.75,6.156,19.512,12.322,32.41,57.4,0.0,2.28,0.243,0
2026-09-08 16:00:00,B,40.23,8.56,5.959,18.6,12.065,32.8,55.4,0.0,1.4,0.268,0
2026-09-08 16:10:00,B,39.5,6.92,6.237,18.091,11.922,33.02,61.2,0.0,2.65,0.233,0
2026-09-08 16:20:00,B,40.14,7.66,5.901,19.227,12.398,33.15,60.6,0.0,2.08,0.239,0
2026-09-08 16:30:00,B,40.52,7.73,6.641,18.414,12.657,33.2,60.8,0.0,1.69,0.233,0
2026-09-08 16:40:00,B,40.42,9.37,5.909,18.881,12.542,32.96,58.6,0.0,2.5,0.238,0
2026-09-08 16:50:00,B,39.42,7.53,6.382,17.784,11.963,32.17,61.4,0.0,1.79,0.249,0
2026-09-08 17:00:00,B,39.73,7.5,6.053,19.16,12.066,32.33,61.2,0.0,1.73,0.246,0
2026-09-08 17:10:00,B,39.5,9.0,6.011,18.721,12.059,32.06,59.7,0.0,2.03,0.275,0
2026-09-08 17:20:00,B,39.83,9.04,5.992,19.638,12.291,32.04,63.4,0.0,1.65,0.248,0
2026-09-08 17:30:00,B,40.07,8.9,6.015,19.413,11.783,31.76,64.2,0.0,2.17,0.229,0
2026-09-08 17:40:00,B,39.49,5.57,5.615,18.067,12.404,31.99,65.2,0.0,1.71,0.239,0
2026-09-08 17:50:00,B,39.48,5.94,5.82,18.889,12.278,31.64,63.0,0.0,1.59,0.258,0
2026-09-08 18:00:00,B,39.78,8.75,6.211,19.731,12.172,31.68,65.9,0.0,2.27,0.236,0
2026-09-08 18:10:00,B,39.06,7.75,5.601,19.266,11.95,31.2,66.8,0.0,1.78,0.219,0
2026-09-08 18:20:00,B,39.43,6.84,5.834,18.588,12.139,31.81,64.4,0.0,1.39,0.273,0
2026-09-08 18:30:00,B,39.28,9.15,5.743,18.613,12.33,31.83,66.5,0.0,1.45,0.252,0
2026-09-08 18:40:00,B,39.23,9.05,5.966,18.839,12.132,30.51,68.2,0.0,1.79,0.258,0
